user_id,name,email,geographic_location,signup_date,last_login_date,subscription_tier,missed_payments,canceled_subscription,upgraded_subscription,upgrade_date,customer_support_tickets,ticket_resolved,churned
68a52d91-9e38-427a-a109-cbb6edf48b0c,Melissa Howard,richardholland@example.net,Honduras,2020-08-06,2020-08-29,pro,3,,False,,4,,False
95095c91-c403-4f99-aecf-c615ee33de3e,Amanda Skinner,daniel89@example.net,Korea,2023-09-22,2024-08-24,enterprise,3,,False,,0,True,False
05ca9fda-761f-48cf-bf4f-8e2f162280cf,Steven Owens,sharphaley@example.com,Iceland,2021-03-12,2022-01-14,pro,0,2021-07-28,False,,6,,True
b2f8858b-9d87-437c-8c1c-aa195ddb1c7e,April Smith,elizabethgregory@example.net,Lithuania,2024-11-21,2025-07-05,pro,1,2025-11-07,False,,3,,True
e01eada2-7c41-4d45-92a9-35e930dae4c7,Bradley Richardson,sullivangerald@example.com,Mayotte,2022-02-03,2022-05-22,pro,0,,False,,6,,False
91129522-eb56-4954-b26d-c00ef48dc11e,Alyssa Ellis,moorehannah@example.net,Guatemala,2020-08-29,2021-08-03,pro,2,2021-01-20,False,,1,,True
ea6ee2ff-a4f5-4619-9e99-a7f38f40112e,Karen Pena,mlara@example.net,Saint Helena,2024-07-03,2024-09-11,enterprise,2,2025-01-21,False,,1,,True
14dbb25d-bd56-4689-97d9-9e5d6d5389b9,John Liu,catherine05@example.com,Hungary,2021-12-30,2022-04-19,enterprise,0,2022-07-24,False,,6,False,True
4467d6b8-19a0-4146-8324-abea5d495178,Christopher Lucas,websterdavid@example.com,Gibraltar,2024-07-17,2024-10-30,basic,1,2025-03-24,False,,0,,True
2fa885fb-13bf-4018-bc16-166413160a4f,Anthony Anderson,riveramathew@example.com,Tokelau,2020-05-08,2020-09-26,basic,0,2021-03-28,False,,1,,True
b59705c1-8754-4388-82f9-9cdf3082cdac,Lisa Burnett,rnewton@example.net,Cyprus,2021-03-12,2021-07-12,basic,2,,False,,4,True,False
6d00b69b-9e42-49d3-ad7b-19070c4fd59a,Jose Flores,whitemelinda@example.net,Switzerland,2021-07-16,2021-09-21,basic,1,,False,,3,True,False
0fa1f34d-4c7a-4640-b8b6-902a2efed18a,Amanda Morris,brobinson@example.com,Norfolk Island,2024-03-29,2024-06-11,enterprise,2,,False,,10,,False
6f9ce41c-6b02-4ec1-b0b8-22cda32a2c8b,Robert Smith,ryan22@example.com,Oman,2022-03-05,2022-06-29,pro,0,,True,2022-05-02,4,,False
f78ba0cd-8f2a-4eee-ab46-feba12387e92,Laurie Jones,zlane@example.net,India,2023-09-26,2023-12-14,enterprise,2,,False,,8,,False
c27ef858-3eb2-445f-8183-0bdb554d1f7a,Jody Lamb,stevenchan@example.net,Argentina,2020-10-28,2021-01-07,basic,1,,True,2021-01-20,0,,False
99229d69-f871-41bd-ab53-dfe31ec9b4ed,Mr. Matthew Lopez,aaustin@example.org,Ghana,2023-06-07,2024-01-31,enterprise,1,,False,,0,,False
78a7d279-6309-4797-925d-facda3492c1a,Michael Rhodes,scraig@example.com,Papua New Guinea,2023-03-28,2023-09-03,basic,2,2023-07-02,True,2023-05-13,3,False,True
bffc6670-833a-4cee-847c-58305c24ba1f,Colton Cannon,ashleysummers@example.com,French Polynesia,2023-06-15,2023-12-15,pro,0,,False,,0,,False
027d9824-741a-42d8-abc4-4103974abc46,Sarah Griffith,millerdonald@example.com,British Virgin Islands,2023-09-22,2024-01-28,pro,3,2023-12-27,False,,8,,True
2660d852-f39d-4f01-a264-9da726617758,Roger Ellison,piercejulian@example.org,Uganda,2023-03-03,2024-01-26,basic,1,,True,2023-05-10,10,,False
a5679a0a-370f-4756-b0ab-cbce95adc5c5,Elizabeth Tucker,rstevens@example.net,Sudan,2021-06-23,2022-05-09,pro,1,,True,2021-11-07,5,,False
f24a0d72-e99a-4623-8b47-b91dedd8f173,Jeremy Lopez,amy08@example.com,Solomon Islands,2024-02-25,2024-03-19,basic,3,2025-02-10,False,,2,,True
36a9cc09-d0e9-4113-9969-b43a8f831648,Christopher Allen,kthomas@example.org,Timor-Leste,2020-05-15,2020-05-29,enterprise,3,,False,,3,,False
e1687137-d0b3-46c2-aa45-10afcda42ddd,Amy Liu MD,catherine94@example.com,Sweden,2022-12-21,2023-07-15,enterprise,3,,True,2023-05-05,4,,False
092d016a-3860-4fc3-94dd-e9d8704450e0,Cheryl Moss,jessica32@example.org,Mozambique,2024-07-18,2024-10-05,enterprise,1,,False,,4,,False
afe7e2c5-f847-41c3-9b63-11aa86d40154,Brian Barrett,adixon@example.org,Bosnia and Herzegovina,2022-10-04,2023-07-30,basic,3,2023-08-22,False,,7,,True
f083e853-3b7e-40cd-8cc5-ab1876c0ba0d,Kelly Gomez,smithrachel@example.net,Cuba,2022-07-09,2022-10-17,pro,1,,False,,9,True,False
42f5841f-ac84-41ca-a583-79bea46e19f8,Michael Bell,yrice@example.com,Qatar,2023-07-04,2024-02-09,pro,1,2023-08-17,True,2023-11-24,6,False,True
1e6162f2-c512-4095-adcc-9aea0fc8bb6c,Tammy Bowen,pbranch@example.com,Moldova,2022-11-25,2022-12-13,pro,3,2023-04-05,False,,8,,True
b3d4d8b5-85b7-4da6-90af-c8bc87773886,Elijah Bender,erobinson@example.org,United Arab Emirates,2021-04-14,2021-10-27,basic,2,,False,,0,False,False
1625fa2d-bc40-4ea9-b923-7443e7c73aa1,Nathaniel Miranda,morrismarissa@example.com,Philippines,2022-01-29,2022-12-11,pro,1,,True,2022-04-29,9,True,False
61b63b2a-12f0-4d7a-af03-92438c843a6a,Chris Shaw,bridget33@example.com,Holy See (Vatican City State),2020-05-12,2020-08-24,basic,3,2020-10-15,True,2020-07-31,7,False,True
814c5ff4-6df0-41ed-99dc-fdc92f57d16a,Crystal Henderson,denise53@example.org,Iraq,2022-03-08,2022-06-04,pro,3,,True,2022-06-08,5,,False
f96b3a2c-ae76-4425-9f7a-eff021063de9,Julie Flores,cynthiareid@example.net,Kuwait,2021-11-24,2022-05-17,basic,1,2022-09-04,False,,7,False,True
07c521e4-246b-4b17-8c34-3d65ff7840c3,Joanna Crawford,christine57@example.com,Cuba,2021-12-07,2022-06-18,basic,3,,True,2022-01-16,10,,False
f59f4c58-f3b7-4e48-8105-18c3b01e8961,Christopher Ochoa,rebecca61@example.net,New Caledonia,2022-01-08,2022-09-25,pro,1,2022-12-05,False,,4,,True
e2e07edc-b020-4f04-b66a-bd29ee21c1f4,Jeremiah Ramsey,jenniferbenton@example.com,Panama,2024-02-25,2024-07-20,pro,3,,True,2024-03-30,0,False,False
93672fd8-896b-4cea-b602-2b5b9dbceba6,Richard Wagner,anthony41@example.net,Bahrain,2022-10-30,2023-03-03,pro,1,2023-02-03,False,,6,True,True
b295efbc-f5dd-40f8-bc22-058cbb843924,Samuel Garrison,justin66@example.org,Albania,2024-05-04,2025-02-04,enterprise,2,,True,2024-08-15,9,,False
6fbb45dc-3394-4cf5-95ce-91265e5777ea,Joseph Martinez,jamessmith@example.net,United States Virgin Islands,2023-08-08,2024-06-11,basic,2,2024-07-09,False,,8,True,True
da1594d8-bce7-47c9-af8f-80e06bf13376,Elijah Dyer,tnelson@example.com,Latvia,2021-01-08,2021-02-16,pro,2,2021-07-28,True,2021-05-23,0,,True
293ea85a-0436-4958-8afb-6f25ba9fc295,Luis Hansen,mevans@example.com,Palestinian Territory,2022-10-14,2023-06-30,basic,1,2023-06-10,False,,9,True,True
defff78f-423d-4c8d-9a98-a1c364e57d7e,Lauren Torres PhD,rramirez@example.org,Ghana,2023-03-20,2023-05-27,basic,1,2023-12-29,False,,6,False,True
c28ef41c-9e6e-4f11-947a-ec9fa0173c19,Heather Hall,dlarson@example.com,French Southern Territories,2024-04-06,2024-11-26,basic,3,,True,2024-09-14,10,,False
76abe798-4de8-432a-8417-16a08a5ce284,Cassandra Padilla,kimberlytran@example.org,Holy See (Vatican City State),2020-05-27,2021-01-25,enterprise,1,2021-03-27,False,,4,False,True
366da943-cc4c-434d-9abb-34ab8ba2009b,Henry Carpenter,phanna@example.org,Jamaica,2024-08-17,2024-10-03,enterprise,0,,True,2025-01-20,4,,False
9a77742c-be6e-4c95-90b1-2fac05c0b7a7,Kimberly Robinson,royjohnson@example.net,Paraguay,2020-04-07,2020-06-17,basic,3,2020-06-14,False,,3,,True
1254ed39-cb71-4ce7-880e-b166858a26f2,Teresa Villegas,cynthia03@example.net,Italy,2021-08-28,2021-11-09,enterprise,1,2021-10-26,True,2021-12-29,1,,True
7b3bef16-e4f5-4bd2-904f-743becabe8ee,Gary Williams,kyle93@example.net,Cameroon,2020-08-05,2020-10-27,basic,2,,False,,0,,False
04df1cb9-cb0a-4c23-bcc6-d7c90850c8a0,Doris Boyd,annawinters@example.org,Philippines,2020-11-07,2021-04-14,pro,1,2021-04-26,False,,2,,True
51644eaa-ed15-4fea-86a0-512d1f756a51,Janice Robinson,maurice90@example.net,Indonesia,2024-11-22,2025-08-02,enterprise,1,2025-08-26,False,,8,,True
a843f9f7-6613-4b2b-9a4f-02e9dbb0c4fd,Bryce Cobb,kristengrimes@example.net,Falkland Islands (Malvinas),2023-10-12,2024-03-27,enterprise,1,,False,,2,True,False
5a1081e4-0ffb-43c5-bdba-7a690c4994b2,Rachel Gonzalez,basskayla@example.net,Cote d'Ivoire,2020-07-21,2020-12-24,basic,1,2020-10-20,False,,4,,True
7d9be1f2-80ba-4052-9772-e5d7ab9d5ff3,Krista Ford,christina46@example.net,Vietnam,2024-12-07,2025-04-14,pro,1,2025-03-19,False,,10,,True
837ceb27-d481-45eb-b96e-aca2453eb5fc,Joe Butler,katie83@example.net,Svalbard & Jan Mayen Islands,2020-01-09,2020-08-20,basic,3,,False,,8,,False
d16d0637-c9c0-4381-94ca-b347074f321c,Eugene Simmons,kaitlinpaul@example.net,New Caledonia,2021-10-27,2021-11-08,enterprise,2,,False,,9,,False
020941c3-81d4-4695-a21f-24fbb67162da,Kim Monroe,lucasmary@example.com,Honduras,2023-10-11,2023-10-17,enterprise,3,,False,,7,,False
a0a39f9c-1dfa-4b10-a6dd-7033c83798f5,Nathan Lopez,frank86@example.com,Northern Mariana Islands,2024-07-28,2024-12-28,basic,1,,False,,4,,False
54896bd5-1a58-4ae3-bb00-f18994c1bd9d,Alejandra Mann,donald62@example.org,Mongolia,2024-03-26,2024-05-04,enterprise,0,2025-01-19,True,2024-06-17,2,,True
0c7a0b1b-1a62-4244-bf0b-d5926b0e15bc,Marvin Bryant,youngerika@example.org,Aruba,2022-02-04,2023-01-21,enterprise,3,,False,,2,,False
ab8342db-2ea3-4300-a218-35515bd3f43c,Thomas Green,nataliegarrison@example.net,Kiribati,2023-04-15,2023-10-11,enterprise,1,2023-07-23,True,2023-05-29,1,False,True
283099ea-291f-42a7-9f89-a5a9e259d4bf,Patrick Phillips II,jenniferjones@example.org,Bosnia and Herzegovina,2022-08-11,2023-04-07,enterprise,2,,False,,6,True,False
bd6cbbcb-aa70-452b-863f-907645f43f64,Renee Li,deborah49@example.org,Taiwan,2020-12-05,2021-12-01,basic,1,2021-04-25,False,,2,True,True
28f5ff1b-e145-409c-8985-9014c98ee7a6,Scott Lozano,katrina47@example.net,Mauritania,2022-09-11,2023-02-11,basic,0,2023-05-22,False,,9,True,True
d4b9e4ea-62c6-4882-a798-2eeaa7282c5a,Michelle Vasquez,wadkins@example.com,Honduras,2022-09-24,2023-03-30,enterprise,1,2023-05-11,True,2022-11-27,8,,True
7533cbba-aa3e-426a-bfb0-da902caf7cbe,Jerry Bailey,deborah73@example.com,British Virgin Islands,2022-03-20,2022-06-24,pro,1,2022-05-23,False,,1,,True
fad0ccc7-cdbd-43ee-af90-4767887e98a6,Danielle Bright,mcdonaldbrenda@example.net,Taiwan,2020-12-14,2021-11-30,pro,2,2021-03-04,False,,6,True,True
3d804aee-8807-48e8-8f36-f19c0b4749e6,Tracey Kelly,brendajoseph@example.org,Belarus,2024-10-10,2024-11-17,pro,2,,False,,1,True,False
05577494-86b4-4c2f-aed6-fdf2375e1152,Brent Hill,melissa48@example.org,Canada,2020-06-25,2021-06-04,enterprise,3,,False,,3,False,False
b453e336-1cc3-4e1d-a860-3251e88efcf2,April Wilson,brownjohn@example.org,Puerto Rico,2021-08-28,2022-06-27,enterprise,3,2022-04-22,False,,6,,True
46b8fd9d-d9b4-497c-a884-3b8cf6a97eda,Cassandra Hansen,jackbush@example.org,American Samoa,2023-08-17,2023-09-05,pro,0,,True,2023-12-10,8,,False
d8dc1b08-47e7-4455-bdb8-718ddd16bc57,Luis White,jasonjones@example.org,Tonga,2021-12-11,2022-02-17,basic,2,2022-03-17,False,,6,,True
b5ce2f03-1298-4c6f-aa92-f07684bb6f26,Gary Lee,richard36@example.org,North Macedonia,2024-12-05,2025-11-12,basic,0,,False,,6,,False
6fbed3d2-75c1-43a2-acea-a798d2cef1f1,Andrew Taylor,hayesjames@example.net,Israel,2020-08-29,2020-11-22,basic,0,,False,,5,,False
5221edcd-c59d-4fd0-94ee-38d30d8fc0e4,Alyssa Elliott,thuffman@example.com,Italy,2023-07-16,2024-04-07,basic,1,2023-12-14,False,,7,,True
28eaefb2-fd70-44c3-a144-0e2edbc66601,Jesse Gates,ojohnston@example.org,Moldova,2020-06-11,2021-05-01,enterprise,1,,False,,8,True,False
0d622565-c89c-4e91-bb1f-d06fd26f770d,Mark Rush,barnettmarissa@example.com,Heard Island and McDonald Islands,2023-08-15,2023-10-07,basic,0,2024-05-14,False,,6,,True
4b881e30-d117-43b2-8bc7-3cd3e7f6b989,James Hicks,ramoslori@example.com,Cayman Islands,2023-11-11,2024-11-02,basic,1,,True,2024-01-27,2,False,False
43880a2c-d226-492a-b497-89a85eb0d9d0,Jerry House,michael88@example.org,Cyprus,2022-06-19,2022-09-01,basic,1,2023-04-27,False,,1,,True
69e23b03-5ca1-40d7-b39c-7dc8628832c1,Chad Case,marquezderrick@example.org,Mali,2023-05-09,2024-04-15,basic,1,2024-01-06,False,,6,,True
f18dc0bc-7d45-4f1b-912f-3d732e43d2c3,Brenda Smith,ejones@example.com,Tanzania,2024-12-28,2025-06-26,enterprise,3,2025-03-17,False,,3,,True
9f6e871e-7863-41bc-bad5-50a6e0822b02,Alexis Foster,gonzalezpaul@example.net,Nicaragua,2024-02-03,2025-01-05,pro,2,,False,,7,False,False
65ee2afe-7ded-4d14-bd05-fff6f55ad944,Joseph Ayers,mark98@example.org,Maldives,2021-02-02,2021-10-09,basic,2,2021-11-14,False,,0,True,True
4176178c-46b6-4bb8-b28d-d8cf9d127c56,Zachary Anderson,lberger@example.org,Netherlands Antilles,2021-09-01,2022-08-08,enterprise,3,,True,2021-12-14,0,,False
8b1ebbee-fdb7-44ca-a50e-9bea735d7431,Maria Martinez,prestonsean@example.net,San Marino,2022-08-18,2023-07-06,pro,0,,False,,3,,False
f93656a3-5be6-49a8-9b5c-4c0a6e265cdf,Nancy Lowe,clarkjasmine@example.org,Lesotho,2022-05-01,2022-09-13,pro,0,2022-11-07,False,,7,,True
14bf5ecf-40c9-49a3-9f82-b1f35d0b9e82,Christian Bailey,rhonda81@example.org,French Southern Territories,2023-01-02,2023-12-26,basic,2,2023-10-10,True,2023-06-28,8,,True
1148f8b6-6aaa-410d-a29b-b32316cc1475,Victoria Thompson,leejames@example.net,Lesotho,2023-01-06,2023-08-30,enterprise,0,2023-11-29,False,,8,,True
b9ae862c-e94f-4744-8bb1-81ba40b1ed25,Amber Ponce,fcombs@example.org,United States Minor Outlying Islands,2023-02-20,2023-12-26,enterprise,0,,False,,1,False,False
2af43b7a-002a-4c66-aeb2-9660d2c5939e,Michael Hines,ltaylor@example.com,Jersey,2020-05-10,2021-04-09,pro,2,2020-08-16,True,2020-07-26,8,,True
0665a455-55f3-40ca-812c-b0f002a48d93,Zachary Black,cwilson@example.com,Germany,2021-04-03,2021-10-27,pro,1,2021-05-05,False,,3,,True
0db55c54-e9c1-4b16-b662-981b3d42c1f7,Mrs. Karen Short MD,nmartin@example.com,Namibia,2020-12-21,2021-04-17,basic,3,2021-07-22,False,,7,,True
200ba89a-5b5f-4167-b80f-1b367d7bdc36,Richard Galvan,lee21@example.net,Bahrain,2021-08-29,2022-04-01,basic,3,2021-10-08,False,,5,,True
a5222230-2d99-4497-abe0-5c116bd84f71,Jacob Castaneda,blankenshipmichael@example.com,Guyana,2021-11-15,2022-09-11,enterprise,3,,False,,8,True,False
ad034989-2512-412b-9aa3-283350878090,Barry Smith,danielwashington@example.org,Rwanda,2020-10-12,2020-11-13,enterprise,3,2021-08-31,False,,3,,True
8af330d8-3475-4735-a91c-64249b824042,Veronica Garcia,graybrandon@example.org,Cocos (Keeling) Islands,2022-08-16,2023-03-19,basic,3,2022-11-05,True,2022-09-30,8,False,True
8b596ae7-efca-4564-b1aa-57a62172e6c5,Nicole Fowler,gregoryrobert@example.com,Solomon Islands,2024-11-17,2025-07-05,enterprise,2,2025-04-10,False,,7,,True
2f8a5f70-8bd5-457c-8d1a-59cc902a0f7b,Katie Alexander,brittany62@example.org,Sao Tome and Principe,2020-10-09,2021-02-04,enterprise,1,,False,,1,,False
41b01994-a837-41b2-a30e-9a791932a1f9,Austin Wallace,frank96@example.org,Christmas Island,2022-01-02,2022-02-27,enterprise,3,2022-11-27,False,,10,,True
67fcf44f-ea09-4dd7-a33c-d668e9ad4b8d,Tyler Mata,daviskevin@example.net,Malaysia,2023-07-17,2023-11-15,pro,0,,False,,8,False,False
a3a62807-3434-4cdb-9008-25c89ba4b331,David Dennis,costaerica@example.net,Brazil,2022-01-28,2022-09-25,pro,3,2022-11-16,False,,1,,True
594cd521-5ab2-48ef-be4f-580954d8c87b,William Anderson,jesse31@example.com,Norfolk Island,2021-04-02,2021-10-01,basic,3,,True,2021-08-28,6,,False
039578c0-1b24-4f4a-ac59-28d4604f4d90,Jonathan Zimmerman,nataliehall@example.org,Pakistan,2023-10-26,2024-10-03,enterprise,1,,False,,7,,False
4073b1bf-0d25-4bb9-8839-e36ea1a9069b,Rebecca Mcguire,maxmiller@example.com,Slovenia,2023-10-29,2024-01-25,enterprise,1,2024-01-02,True,2024-04-01,0,,True
2fa18f3d-2ca0-446d-9f84-07795c88eab8,Renee Hernandez,williammaynard@example.org,Croatia,2024-07-04,2024-11-15,pro,2,,True,2024-10-12,6,,False
520a896f-2400-4bae-85f1-f64eeaf30b3e,Dawn Mitchell,michaelthomas@example.org,Vanuatu,2021-12-21,2022-10-25,pro,0,2022-03-16,False,,0,,True
5f278552-009d-4057-b795-6cd5d7177ad6,Michael Barton,juan74@example.net,Denmark,2023-03-05,2023-07-19,enterprise,0,2023-08-31,True,2023-07-16,0,,True
6d8460b4-5ca9-4fec-be80-c10cf36d010f,Alexa Gonzalez,mayrose@example.com,Philippines,2020-05-03,2021-03-17,basic,0,,True,2020-10-09,4,,False
c09d3142-b66d-4dd8-ae35-594acec3d3fd,Jeffrey Long,ryanjoseph@example.org,Yemen,2021-12-25,2022-04-18,pro,1,,False,,1,,False
aca64003-7682-47e5-a8b2-e3bf8ea3b3e9,John Hood,marissa59@example.org,Greenland,2024-06-14,2024-09-23,basic,0,,False,,9,,False
2d01869d-63c8-419a-83cc-0933aec349a9,Marco Fernandez,emcbride@example.org,Hungary,2020-08-16,2021-03-11,basic,2,,False,,10,,False
afc0ce8c-a897-4118-99d5-d9a660517838,Mary Hodge,johnsontiffany@example.org,Guinea,2020-08-13,2021-01-25,basic,2,,True,2020-10-16,4,,False
55f1864d-66de-4422-b6d1-1b9a50f711b4,Timothy Allen,taylorkevin@example.org,Swaziland,2020-03-27,2020-07-16,basic,3,,True,2020-05-12,6,True,False
cc992948-4577-4dbe-aff2-084957ff11a4,Amanda Hutchinson,jeffreyhanson@example.com,Vanuatu,2023-02-23,2023-06-29,basic,3,2023-10-22,False,,10,,True
8eae1844-0ce1-49ad-8399-59104c9457e8,Heather Parrish,sharon49@example.net,Armenia,2024-09-09,2025-09-07,enterprise,3,,True,2024-11-17,6,,False
5c542272-1e14-4d84-8616-4cb2c17129b3,Katherine Lewis,andersondonald@example.com,Colombia,2020-10-20,2020-10-22,enterprise,3,2021-01-21,False,,2,True,True
0532e818-d3b0-4e06-905f-79504eed4e4d,Nathan Clark,adamkirk@example.net,Spain,2024-03-15,2024-05-15,enterprise,2,,False,,5,,False
ec1501a1-3039-49ae-873f-aaec6ee8f0db,James Baker,echen@example.com,Madagascar,2023-10-28,2024-08-03,enterprise,2,2024-09-01,False,,0,,True
3ba1b51d-3f8e-4ece-adb0-0aba17a536df,Alexander Cain,djones@example.org,Western Sahara,2024-10-21,2025-05-11,pro,3,2025-02-12,False,,4,,True
03429a80-dca1-4898-aa41-d8272b121fdf,William Maldonado,aarondelgado@example.net,Tunisia,2021-09-03,2022-08-08,basic,2,2021-11-08,False,,5,,True
2e506731-6fcd-4cee-bb13-08e156a05a0f,Lynn Wood,ebaker@example.com,Cameroon,2020-09-05,2021-08-27,basic,0,2021-06-20,False,,6,True,True
f410a1ae-b375-48c7-b565-926fee35f60f,Benjamin Lozano,hlester@example.com,Jamaica,2022-07-29,2023-03-03,basic,3,,True,2022-11-07,5,,False
1d241a80-a2ab-4a6a-aafb-8072dc897662,Jennifer Foster,nancy27@example.com,Aruba,2022-05-15,2022-06-03,basic,2,2022-06-30,True,2022-09-02,10,,True
5f9718d5-75d5-4718-8de9-f8e06731a636,Christopher Guerra,jeffrey83@example.org,Germany,2022-09-30,2023-04-21,basic,0,,True,2023-02-04,5,True,False
81368f46-eacf-4ad7-83af-be8529310343,Shelly Baxter,dwalter@example.com,Trinidad and Tobago,2022-03-21,2022-04-08,enterprise,0,2022-09-23,False,,6,,True
1e3dc0e5-ffd6-4c0f-96b3-1ef82cf71354,Julie Andrews,potterashley@example.com,New Caledonia,2020-08-27,2020-10-26,pro,0,,True,2020-11-12,9,,False
fe1e2b2e-3021-4213-84dc-54842c00230b,Marisa Brown,tyler62@example.org,Costa Rica,2021-12-21,2022-07-29,pro,1,2022-08-14,True,2022-01-22,9,True,True
2507bfae-328d-436c-af8d-9c184ec29175,Francis Cochran,skelly@example.com,Saint Helena,2020-10-25,2020-11-29,basic,1,,False,,7,,False
9328022b-055e-41b6-b47b-90430ba3e204,Kevin Sanchez,jennifer32@example.com,United Kingdom,2024-02-27,2024-10-28,enterprise,2,,False,,2,True,False
7ad33234-e869-49b8-a4bc-b02b1adf543c,Jason Smith,sandra11@example.com,Georgia,2023-10-23,2024-03-06,enterprise,3,,False,,5,,False
56a45b11-5f0f-4f83-b2d9-bc99ff54c85a,Elizabeth Weber,shawjennifer@example.org,Isle of Man,2023-04-16,2023-06-17,basic,0,,False,,4,False,False
80f5924c-53be-4b4c-a2c3-cd2b42600a04,Jeffrey Patterson,cynthia47@example.net,Equatorial Guinea,2022-04-08,2022-10-09,enterprise,0,,False,,8,,False
5473642d-e282-4499-95d3-56930fad6d5e,Luis Roy,kelseychapman@example.com,Sri Lanka,2020-01-06,2020-05-16,enterprise,0,2020-09-18,False,,5,,True
38e67fa3-6f38-421e-addb-1cc3edb702bf,Sara Thomas,michaelrosales@example.net,Pakistan,2023-06-07,2023-11-16,enterprise,3,2024-02-17,False,,6,,True
f1be4337-2831-449c-9195-f596efe7877e,Danielle Black,joyrobinson@example.com,Namibia,2021-11-25,2022-03-16,basic,0,2022-01-29,False,,9,,True
83f45b1c-c29d-4313-8dfa-95256d1581b0,Angela Hall,efrank@example.org,Timor-Leste,2022-04-12,2022-12-21,pro,3,2022-07-19,False,,7,,True
16aaf8d5-b7eb-4883-9fd7-46818bbd02e0,Yvonne Gonzalez,scuevas@example.com,Albania,2023-08-07,2024-07-08,basic,2,,True,2023-12-01,3,,False
7d2c90ea-ac0d-4589-95f6-df59969bbd63,Jennifer Edwards,xperez@example.com,Saint Vincent and the Grenadines,2023-12-14,2024-09-30,pro,3,2024-12-04,False,,6,,True
ac7d5df5-834b-4db9-8a79-34307a0d0199,Karen Jackson,michael39@example.net,Cambodia,2024-07-24,2025-02-27,pro,0,,False,,8,False,False
af018fc7-67e9-4fcf-837f-23922e2b7692,Kara Martinez,ortizcharles@example.net,Colombia,2023-09-17,2023-10-27,pro,3,2023-12-01,True,2024-03-05,5,,True
019175ae-53a2-43b2-90c4-6fa1e7fa4b7d,Andre Kim,vroman@example.com,Guinea-Bissau,2020-06-29,2020-10-31,enterprise,3,,False,,4,,False
300743de-512d-44d1-b4d1-ea10b0a6adee,Donna Oconnell,rmoore@example.com,Nauru,2023-04-15,2023-09-07,basic,2,,False,,3,,False
d2041cf0-2898-4277-9a8b-0460a2f8ecd1,Mr. James Patel,annette47@example.net,Barbados,2023-01-29,2023-09-18,pro,3,,True,2023-03-04,7,,False
8cb7ce6b-f229-4770-bb91-53039c719df7,Amanda Salinas,iconrad@example.com,Suriname,2024-05-28,2025-05-13,pro,0,2024-09-02,False,,6,,True
c05674b6-8e5a-44dc-84a8-ba24ec18735c,Valerie Jackson,reidkelly@example.com,Qatar,2021-07-11,2022-06-11,pro,3,,False,,0,,False
1ab5cdbe-a784-4e60-965f-f9ca7cb18e00,Jennifer Church,fowlerbrendan@example.org,Denmark,2024-02-07,2024-09-09,basic,1,2025-01-30,False,,9,,True
4ec31930-4d8c-4562-8dce-34d0d229bfc0,Alexander Castaneda,allisoncarlson@example.net,United States Virgin Islands,2021-11-15,2022-05-29,pro,1,2022-01-29,False,,1,True,True
bfbf935a-95fa-4657-9b5a-83b9cb6d6bb5,Brian Martin,peterdonovan@example.net,Bahrain,2024-09-16,2024-11-05,basic,3,2025-08-10,False,,9,False,True
fb5a2dc5-d8c0-4b89-9bdd-2bd85cc47668,Jennifer Villanueva,andersonjohn@example.net,Singapore,2023-05-21,2024-05-02,pro,2,,False,,10,,False
dd82dde6-e204-4c96-b129-9f4ed4e19400,Kayla Lucero,colleenrangel@example.org,Wallis and Futuna,2020-11-18,2021-03-09,pro,0,,False,,3,,False
7656c376-4c7f-4897-bea3-cd16afad2f0e,Bonnie Lewis,kelly27@example.net,Thailand,2020-09-25,2021-08-16,pro,0,2020-11-13,False,,3,False,True
826ebe47-f5bb-40d8-beed-2b00bfb59dc9,Selena Johnson,shane68@example.net,Andorra,2022-06-23,2023-03-19,enterprise,1,,False,,0,,False
902f95d5-af5b-438e-a5d0-7910c6897369,Angela Walker,romerodiane@example.com,Afghanistan,2024-08-24,2024-12-23,basic,3,,False,,1,,False
0dceaebf-8da2-47cf-b4b0-3d1e57d30e1f,Rhonda Christensen,cclark@example.org,Cape Verde,2024-11-01,2025-06-11,pro,0,,False,,9,True,False
99b73ffb-e6a7-4820-bfc4-6a892c848b16,Nathaniel Lambert,katie14@example.net,Palestinian Territory,2020-09-28,2021-09-03,enterprise,0,,False,,1,False,False
16fd4ae2-7e99-4dab-a444-1dbcec20216f,Belinda Taylor,kjohnson@example.net,Brazil,2022-09-11,2022-10-02,basic,1,,False,,1,,False
a83c1750-a1a5-40e4-9f8e-fb35df96f002,Juan Merritt,christianwilkerson@example.com,Slovakia (Slovak Republic),2023-12-06,2024-08-16,basic,2,,True,2024-05-29,2,,False
00477896-71ed-47d2-a109-7212ee90190c,Christopher Browning,iarmstrong@example.org,Switzerland,2022-01-24,2022-04-13,basic,3,2022-08-06,False,,10,,True
b0b91065-3fca-4d2b-bd53-7d514d278890,Cynthia Mayer,williamswilliam@example.net,Anguilla,2024-09-11,2024-09-25,basic,0,,False,,7,False,False
3797d929-22f1-489e-8442-1f1f45707b35,Frances Smith,silvagabriela@example.org,Micronesia,2021-01-04,2021-07-16,basic,2,,False,,9,,False
9051a1bb-8f7c-413c-b264-a3aac79425f8,Steven Jones,druiz@example.org,Syrian Arab Republic,2020-04-07,2020-10-11,basic,0,,False,,4,,False
